xtf_id,Date,Power,Inclination,Orientation,PlantCategory,ElectricityProductionPlantR
detail_3421,2020-10-13,5.53,,,plantcat_8,118249
detail_3422,2019-08-08,4.68,,,plantcat_8,115916
detail_3423,2018-01-25,5.4,,,plantcat_8,115957
detail_3424,2019-08-08,9.3,,,plantcat_8,116785
detail_3425,2019-04-15,0.33,,,plantcat_8,116057
detail_3426,2019-12-11,3.48,,,plantcat_8,116470
detail_3427,2017-02-21,12.8,,,plantcat_8,117467
detail_3428,2020-07-03,13.98,,,plantcat_8,116276
detail_3429,2019-05-06,2.1,,,plantcat_8,116377
detail_3430,2019-09-20,3.78,,,plantcat_8,117402
detail_3431,2020-07-09,57.02,,,plantcat_8,116444
detail_3432,2018-03-19,13.1,,,plantcat_8,116675
detail_3433,2017-03-15,8.12,,,plantcat_8,117075
detail_3434,2018-11-18,29.7,,,plantcat_8,117166
detail_3435,2017-07-14,24.84,,,plantcat_8,117190
detail_3436,2018-01-25,12.42,,,plantcat_8,117190
detail_3437,2020-10-01,100.74,,,plantcat_8,117190
detail_3438,2019-07-01,43.4,,,plantcat_8,117556
detail_3439,2018-03-23,17.55,,,plantcat_8,117133
detail_3440,2017-06-04,5.27,,,plantcat_8,117255
detail_3441,2018-08-10,46.2,,,plantcat_8,118615
detail_3442,2019-03-06,3.9,,,plantcat_8,117285
detail_3443,2020-08-31,4.22,,,plantcat_8,117110
detail_3444,2018-10-27,42.08,,,plantcat_8,117649
detail_3445,2021-02-26,3.4,,,plantcat_8,116872
detail_3446,2019-02-18,3.6,,,plantcat_8,117247
detail_3447,2018-08-31,14.74,,,plantcat_8,117342
detail_3448,2018-05-31,6.88,,,plantcat_8,117428
detail_3449,2018-04-18,2.1,,,plantcat_8,118412
detail_3450,2017-03-24,6.9,,,plantcat_8,117394
detail_3451,2017-07-28,2.4,,,plantcat_8,117626
detail_3452,2017-03-25,14.4,,,plantcat_9,120065
detail_3453,2017-04-25,5.4,,,plantcat_8,117429
detail_3454,2020-06-11,24.2,,,plantcat_8,117362
detail_3455,2021-02-04,7.32,,,plantcat_8,118180
detail_3456,2019-08-30,4.96,,,plantcat_8,117768
detail_3457,2020-03-26,4.96,,,plantcat_8,117570
detail_3458,2020-02-26,4.48,,,plantcat_8,117977
detail_3459,2017-05-05,1.16,,,plantcat_8,118377
detail_3460,2019-01-24,9,,,plantcat_8,117957
detail_3461,2017-05-22,5.5,,,plantcat_9,117849
detail_3462,2020-02-21,12.16,,,plantcat_8,118269
detail_3463,2018-03-12,12,,,plantcat_9,118070
detail_3464,2019-10-18,2.24,,,plantcat_8,118198
detail_3465,2020-07-01,65,,,plantcat_8,118178
detail_3466,2019-07-12,3.15,,,plantcat_8,118717
detail_3467,2017-07-10,2.44,,,plantcat_9,118347
detail_3468,2018-08-27,10.4,,,plantcat_8,118807
detail_3469,2020-09-17,11.7,,,plantcat_9,118756
detail_3470,2020-05-26,5.33,,,plantcat_8,118595
detail_3471,2018-07-20,29.16,,,plantcat_8,118530
detail_3472,2020-10-27,4.48,,,plantcat_8,118568
detail_3473,2015-03-31,6.78,,,plantcat_8,118770
detail_3474,2020-03-04,7.44,,,plantcat_8,118533
detail_3475,2017-06-08,32.94,,,plantcat_8,118688
detail_3476,2020-04-22,2.72,,,plantcat_8,119037
detail_3477,2019-12-10,3.5,,,plantcat_9,118618
detail_3478,2017-01-28,2.01,,,plantcat_8,119044
detail_3479,2019-09-02,3.2,,,plantcat_8,118792
detail_3480,2019-12-18,12.9,,,plantcat_8,119188
detail_3481,2019-07-05,6.3,,,plantcat_8,119220
detail_3482,2020-05-27,3.3,,,plantcat_8,119131
detail_3483,2020-05-29,2.63,,,plantcat_8,118742
detail_3484,2017-10-16,5.4,,,plantcat_9,128619
detail_3485,2019-06-27,3.3,,,plantcat_8,118908
detail_3486,2018-01-08,39.96,,,plantcat_8,119137
detail_3487,2017-08-04,2.48,,,plantcat_8,119212
detail_3488,2020-11-20,3.36,,,plantcat_8,120029
detail_3489,2020-07-23,59.52,,,plantcat_8,119046
detail_3490,2020-07-18,4.08,,,plantcat_8,119722
detail_3491,2019-08-13,2.93,,,plantcat_8,119411
detail_3492,2018-08-20,3.6,,,plantcat_8,123365
detail_3493,2020-10-12,6.2,,,plantcat_9,119405
detail_3494,2019-06-20,4.5,,,plantcat_8,121952
detail_3495,2020-02-19,3,,,plantcat_8,119486
detail_3496,2018-07-12,4.8,,,plantcat_8,120200
detail_3497,2018-07-27,15.93,,,plantcat_8,119878
detail_3498,2020-02-05,9.8,,,plantcat_8,119660
detail_3499,2017-06-26,2.4,,,plantcat_9,119537
detail_3500,2019-09-28,2.45,,,plantcat_8,119537
detail_3501,2019-05-16,6.84,,,plantcat_9,119724
detail_3502,2019-10-04,49.1,,,plantcat_8,119677
detail_3503,2018-04-19,2.7,,,plantcat_8,119992
detail_3504,2020-11-17,6.29,,,plantcat_8,119748
detail_3505,2017-09-29,9.9,,,plantcat_8,120444
detail_3506,2018-06-07,3,,,plantcat_8,119965
detail_3507,2017-07-25,29.68,,,plantcat_8,119758
detail_3508,2017-10-10,5.78,,,plantcat_8,120239
detail_3509,2020-08-27,18,,,plantcat_8,126573
detail_3510,2017-08-14,2.1,,,plantcat_8,120123
detail_3511,2019-01-22,14.3,,,plantcat_8,121396
detail_3512,2018-03-28,5.4,,,plantcat_8,119922
detail_3513,2017-09-01,29.68,,,plantcat_8,121497
detail_3514,2020-03-09,74,,,plantcat_8,121497
detail_3515,2018-08-31,5.19,,,plantcat_8,120437
detail_3516,2019-04-11,9,,,plantcat_8,126115
detail_3517,2019-04-29,6,,,plantcat_8,120423
detail_3518,2020-09-25,4.95,,,plantcat_8,120850
detail_3519,2019-09-12,71.68,,,plantcat_8,120678
detail_3520,2020-09-22,3.96,,,plantcat_8,120789
detail_3521,2020-03-11,6.71,,,plantcat_8,120701
detail_3522,2019-11-21,13.44,,,plantcat_8,121460
detail_3523,2018-07-04,11.55,,,plantcat_8,120697
detail_3524,2018-09-27,9.62,,,plantcat_8,120816
detail_3525,2020-08-11,2.97,,,plantcat_8,121043
detail_3526,2021-02-18,12,,,plantcat_8,122160
detail_3527,2020-10-29,8.25,,,plantcat_8,129012
detail_3528,2017-12-15,17.11,,,plantcat_8,121062
detail_3529,2018-12-14,3.6,,,plantcat_8,120945
detail_3530,2020-09-24,6.5,,,plantcat_8,121453
detail_3531,2018-07-23,44.65,,,plantcat_9,122052
detail_3532,2019-12-04,4.42,,,plantcat_9,121160
detail_3533,2021-01-15,3.25,,,plantcat_10,131408
detail_3534,2018-07-20,377.13,,,plantcat_8,121189
detail_3535,2020-04-21,4.34,,,plantcat_8,121272
detail_3536,2017-06-22,12,,,plantcat_8,121597
detail_3537,2019-12-14,1.86,,,plantcat_8,121499
detail_3538,2019-02-14,6.6,,,plantcat_8,121333
detail_3539,2020-06-19,12.68,,,plantcat_8,121493
detail_3540,2020-09-02,8.4,,,plantcat_8,121504
detail_3541,2019-10-22,19.5,,,plantcat_8,121881
detail_3542,2018-08-28,4.43,,,plantcat_8,121666
detail_3543,2019-03-29,57,,,plantcat_8,122055
detail_3544,2017-07-27,14.31,,,plantcat_8,122173
detail_3545,2020-07-28,3.84,,,plantcat_8,122025
detail_3546,2020-11-26,3,,,plantcat_8,122307
detail_3547,2020-07-26,5.04,,,plantcat_8,123232
detail_3548,2018-05-16,12.17,,,plantcat_9,124561
detail_3549,2018-11-14,29.87,,,plantcat_8,122310
detail_3550,2017-08-07,6.3,,,plantcat_8,123670
detail_3551,2018-07-21,4.27,,,plantcat_8,133705
detail_3552,2019-01-11,1.7,,,plantcat_8,122605
detail_3553,2019-04-04,4.65,,,plantcat_8,122750
detail_3554,2021-02-23,558.96,,,plantcat_8,122853
detail_3555,2018-02-02,2.4,,,plantcat_8,122707
detail_3556,2019-06-20,4.68,,,plantcat_9,129011
detail_3557,2020-05-04,8.86,,,plantcat_8,129011
detail_3558,2018-08-09,2.14,,,plantcat_8,123498
detail_3559,2018-08-07,30.78,,,plantcat_8,122993
detail_3560,2017-09-21,2.7,,,plantcat_8,123292
detail_3561,2019-02-28,44.84,,,plantcat_8,123292
detail_3562,2017-08-14,81.2,,,plantcat_8,123886
detail_3563,2021-02-26,9.52,,,plantcat_8,123079
detail_3564,2020-04-17,4.62,,,plantcat_8,123056
detail_3565,2020-12-02,115.94,,,plantcat_8,123073
detail_3566,2020-10-01,4.2,,,plantcat_8,123587
detail_3567,2020-02-20,3.6,,,plantcat_8,124401
detail_3568,2019-06-14,10.62,,,plantcat_8,124143
detail_3569,2018-08-31,24.36,,,plantcat_8,123217
detail_3570,2018-10-19,9.3,,,plantcat_8,123206
detail_3571,2018-08-08,2.88,,,plantcat_8,123208
detail_3572,2019-08-26,19.8,,,plantcat_8,123424
detail_3573,2018-09-21,2.95,,,plantcat_8,123630
detail_3574,2018-01-09,6.5,,,plantcat_9,123652
detail_3575,2019-03-22,6.7,,,plantcat_8,124153
detail_3576,2018-07-10,5.46,,,plantcat_8,124305
detail_3577,2019-04-29,10.8,,,plantcat_9,123838
detail_3578,2018-10-03,2.75,,,plantcat_8,123856
detail_3579,2020-03-27,17.92,,,plantcat_9,123796
detail_3580,2019-03-15,21.6,,,plantcat_8,124113
detail_3581,2017-09-22,10.44,,,plantcat_8,122386
detail_3582,2019-05-07,2.52,,,plantcat_8,124335
detail_3583,2018-05-18,33.04,,,plantcat_8,124193
detail_3584,2019-09-09,9.3,,,plantcat_8,124426
detail_3585,2019-02-11,32.94,,,plantcat_8,124183
detail_3586,2018-12-13,2.1,,,plantcat_8,124578
detail_3587,2017-10-10,11.97,,,plantcat_8,124701
detail_3588,2018-11-21,7.2,,,plantcat_8,124734
detail_3589,2019-11-08,6.4,,,plantcat_8,124794
detail_3590,2015-12-23,209.79,,,plantcat_8,126727
detail_3591,2019-02-19,3,,,plantcat_8,124850
detail_3592,2018-12-18,3.1,,,plantcat_8,125404
detail_3593,2018-09-26,69.6,,,plantcat_8,125032
detail_3594,2018-10-25,3.66,,,plantcat_8,125355
detail_3595,2020-08-07,3,,,plantcat_8,125196
detail_3596,2019-11-28,2.44,,,plantcat_8,125162
detail_3597,2017-11-03,0.3,,,plantcat_8,125562
detail_3598,2017-12-06,234.9,,,plantcat_9,125157
detail_3599,2019-01-11,3.3,,,plantcat_8,125215
detail_3600,2020-09-02,9.38,,,plantcat_8,126016
detail_3601,2019-03-19,10.8,,,plantcat_9,125372
detail_3602,2018-05-17,12.81,,,plantcat_8,126182
detail_3603,2018-02-07,9.9,,,plantcat_10,125511
detail_3604,2019-08-12,4.14,,,plantcat_8,125661
detail_3605,2020-08-01,3.9,,,plantcat_8,125796
detail_3606,2020-02-07,6.48,,,plantcat_8,125658
detail_3607,2019-12-03,15.36,,,plantcat_8,125697
detail_3608,2020-11-12,11.52,,,plantcat_8,132604
detail_3609,2020-07-29,7.04,,,plantcat_8,126070
detail_3610,2020-04-25,2.88,,,plantcat_8,126011
detail_3611,2020-12-15,7.4,,,plantcat_8,126306
detail_3612,2020-06-16,3.96,,,plantcat_8,126842
detail_3613,2020-12-15,35,,,plantcat_8,136696
detail_3614,2018-11-30,129.6,,,plantcat_8,126286
detail_3615,2019-12-01,4.5,,,plantcat_8,126212
detail_3616,2020-11-20,2.7,,,plantcat_10,126152
detail_3617,2019-05-20,4.08,,,plantcat_8,126521
detail_3618,2021-04-08,149.17,,,plantcat_8,126829
detail_3619,2020-04-24,7.93,,,plantcat_8,126998
detail_3620,2018-11-30,13.5,,,plantcat_8,128859
detail_3621,2021-04-07,5.94,,,plantcat_8,126801
detail_3622,2018-08-02,14.4,,,plantcat_8,128719
detail_3623,2020-01-31,5.81,,,plantcat_9,127222
detail_3624,2018-11-21,4.2,,,plantcat_8,135185
detail_3625,2021-02-06,10.13,,,plantcat_8,128854
detail_3626,2018-12-06,12.2,,,plantcat_8,130151
detail_3627,2018-03-29,20.02,,,plantcat_8,127360
detail_3628,2021-02-07,2.56,,,plantcat_9,127434
detail_3629,2018-11-06,5.31,,,plantcat_8,127543
detail_3630,2019-06-18,13.02,,,plantcat_8,127886
detail_3631,2018-10-05,9.25,,,plantcat_9,129700
detail_3632,2017-11-28,7.29,,,plantcat_8,127990
detail_3633,2020-03-06,30.08,,,plantcat_8,129183
detail_3634,2020-09-02,5.16,,,plantcat_8,129076
detail_3635,2020-11-12,3.27,,,plantcat_8,129379
detail_3636,2018-12-14,5.3,,,plantcat_9,128098
detail_3637,2019-10-10,20.28,,,plantcat_9,128061
detail_3638,2021-03-08,13.5,,,plantcat_8,129725
detail_3639,2019-07-11,5.36,,,plantcat_8,128227
detail_3640,2019-12-12,5.48,,,plantcat_9,130049
detail_3641,2017-10-26,3.3,,,plantcat_8,130104
detail_3642,2020-09-17,8.84,,,plantcat_10,128212
detail_3643,2019-03-08,4.5,,,plantcat_8,129931
detail_3644,2021-01-07,2.31,,,plantcat_8,129877
detail_3645,2020-06-19,4.13,,,plantcat_8,129234
detail_3646,2020-11-16,9.9,,,plantcat_8,128453
detail_3647,2020-03-17,8.65,,,plantcat_9,130231
detail_3648,2019-08-02,2.89,,,plantcat_9,129853
detail_3649,2021-03-12,10.36,,,plantcat_8,129622
detail_3650,2018-04-24,3.98,,,plantcat_8,129040
detail_3651,2019-08-16,6.6,,,plantcat_8,130477
detail_3652,2018-11-08,10.98,,,plantcat_9,129535
detail_3653,2019-06-15,349.96,,,plantcat_8,130976
detail_3654,2019-12-10,2.88,,,plantcat_8,131689
detail_3655,2020-12-17,6.41,,,plantcat_8,130946
detail_3656,2018-05-15,3,,,plantcat_8,128964
detail_3657,2020-09-17,10.88,,,plantcat_8,129649
detail_3658,2018-03-27,2.36,,,plantcat_8,128532
detail_3659,2018-09-20,7.32,,,plantcat_8,134332
detail_3660,2017-06-14,68.04,,,plantcat_8,129625
detail_3661,2020-09-18,38.16,,,plantcat_8,131122
detail_3662,2019-04-02,13.72,,,plantcat_8,128236
detail_3663,2019-10-01,8.32,,,plantcat_8,131304
detail_3664,2018-01-15,152.52,,,plantcat_8,131129
detail_3665,2020-10-01,74.88,,,plantcat_8,131129
detail_3666,2012-10-08,6.38,,,plantcat_8,134756
detail_3667,2018-02-08,12.03,,,plantcat_8,134756
detail_3668,2019-05-16,5.67,,,plantcat_8,131459
detail_3669,2020-05-19,25.2,,,plantcat_8,131477
detail_3670,2020-05-28,16.24,,,plantcat_8,131547
detail_3671,2021-02-04,4.44,,,plantcat_8,131929
detail_3672,2020-05-08,19.5,,,plantcat_8,131637
detail_3673,2020-02-02,3.1,,,plantcat_8,130833
detail_3674,2019-02-13,28.8,,,plantcat_8,133510
detail_3675,2018-07-24,7.6,,,plantcat_9,134120
detail_3676,2019-03-31,13.5,,,plantcat_8,136054
detail_3677,2019-01-07,14.88,,,plantcat_8,135271
detail_3678,2019-10-07,2.56,,,plantcat_8,133886
detail_3679,2019-11-27,5.2,,,plantcat_8,134718
detail_3680,2019-11-16,11.4,,,plantcat_8,133060
detail_3681,2019-10-18,3,,,plantcat_8,133055
detail_3682,2020-04-14,13.33,,,plantcat_9,132867
detail_3683,2019-09-10,3.06,,,plantcat_9,134766
detail_3684,2020-08-19,15.08,,,plantcat_8,134111
detail_3685,2020-04-21,2.7,,,plantcat_8,134348
detail_3686,2019-04-09,7.67,,,plantcat_8,134250
detail_3687,2019-03-06,2.1,,,plantcat_8,134170
detail_3688,2020-11-02,5.2,,,plantcat_8,134320
detail_3689,2020-05-20,3.96,,,plantcat_8,134020
detail_3690,2020-09-30,2.4,,,plantcat_8,137226
detail_3691,2019-06-21,0.9,,,plantcat_8,136959
detail_3692,2019-07-25,3.05,,,plantcat_8,148206
detail_3693,2021-01-25,2.68,,,plantcat_8,137693
detail_3694,2020-03-06,10.2,,,plantcat_8,135352
detail_3695,2019-05-31,10.8,,,plantcat_8,133878
detail_3696,2020-11-02,6.8,,,plantcat_8,135747
detail_3697,2020-08-25,4.08,,,plantcat_8,134962
detail_3698,2020-11-09,6.6,,,plantcat_10,133520
detail_3699,2019-01-28,3.52,,,plantcat_8,138778
detail_3700,2020-05-07,10.88,,,plantcat_8,138778
detail_3701,2020-05-19,2.9,,,plantcat_8,137591
detail_3702,2020-03-04,9.92,,,plantcat_8,137250
detail_3703,2020-06-16,15.18,,,plantcat_8,135128
detail_3704,2018-08-17,4.48,,,plantcat_10,135525
detail_3705,2020-05-27,3.96,,,plantcat_8,136757
detail_3706,2018-08-15,2.7,,,plantcat_8,146288
detail_3707,2019-09-06,96.72,,,plantcat_8,137275
detail_3708,2019-05-24,1.8,,,plantcat_8,136133
detail_3709,2019-02-11,7.32,,,plantcat_8,134865
detail_3710,2019-04-01,2.9,,,plantcat_8,136513
detail_3711,2020-09-30,15.3,,,plantcat_8,136366
detail_3712,2020-12-18,11.9,,,plantcat_8,133327
detail_3713,2020-08-14,3.4,,,plantcat_8,139133
detail_3714,2019-04-30,10.08,,,plantcat_8,133687
detail_3715,2020-07-31,6.83,,,plantcat_8,137869
detail_3716,2019-03-25,42.7,,,plantcat_8,137413
detail_3717,2020-12-03,4.21,,,plantcat_8,139591
detail_3718,2019-12-17,7.5,,,plantcat_8,133131
detail_3719,2018-08-09,28.5,,,plantcat_9,136845
detail_3720,2019-06-01,1.46,,,plantcat_8,137173
detail_3721,2020-09-14,6.4,,,plantcat_8,137266
detail_3722,2018-10-18,4.58,,,plantcat_8,137892
detail_3723,2020-08-18,2.64,,,plantcat_8,133214
detail_3724,2020-07-09,1.6,,,plantcat_8,138754
detail_3725,2019-11-05,3.6,,,plantcat_8,139404
detail_3726,2019-10-18,1.26,,,plantcat_8,133232
detail_3727,2020-07-30,11.04,,,plantcat_8,133638
detail_3728,2020-06-19,5.76,,,plantcat_8,138026
detail_3729,2020-08-21,6.52,,,plantcat_9,134183
detail_3730,2019-04-11,383.36,,,plantcat_8,133046
detail_3731,2020-06-02,364.32,,,plantcat_8,133175
detail_3732,2018-07-31,79.66,,,plantcat_8,137792
detail_3733,2020-01-31,118.9,,,plantcat_9,137792
detail_3734,2020-04-27,31.09,,,plantcat_8,137792
detail_3735,2019-07-15,2.86,,,plantcat_9,140944
detail_3736,2020-06-11,79.36,,,plantcat_8,139057
detail_3737,2019-03-22,18.61,,,plantcat_8,142306
detail_3738,2021-01-13,121.94,,,plantcat_8,140498
detail_3739,2020-05-29,2.56,,,plantcat_8,143726
detail_3740,2019-08-14,5.48,,,plantcat_8,141756
detail_3741,2019-01-23,5.48,,,plantcat_9,139217
detail_3742,2019-01-23,5.48,,,plantcat_9,139216
detail_3743,2020-12-16,459.54,,,plantcat_8,139832
detail_3744,2015-06-30,20.03,,,plantcat_8,135553
detail_3745,2019-01-22,2.44,,,plantcat_8,168379
detail_3746,2019-03-13,4.88,,,plantcat_8,148384
detail_3747,2019-10-18,14.58,,,plantcat_9,138889
detail_3748,2020-06-20,5.12,,,plantcat_9,142827
detail_3749,2019-12-12,2.97,,,plantcat_8,138884
detail_3750,2020-04-27,172.48,,,plantcat_8,142820
detail_3751,2019-03-27,55.5,,,plantcat_8,161902
detail_3752,2019-12-13,18.76,,,plantcat_8,137475
detail_3753,2019-07-23,1.48,,,plantcat_8,177281
detail_3754,2018-12-17,12.41,,,plantcat_8,141283
detail_3755,2019-03-28,12.41,,,plantcat_8,139855
detail_3756,2020-11-06,3.45,,,plantcat_8,140062
detail_3757,2020-04-22,21.78,,,plantcat_8,139781
detail_3758,2020-03-20,15.28,,,plantcat_8,155893
detail_3759,2020-06-16,5.61,,,plantcat_8,140615
detail_3760,2020-07-15,14.4,,,plantcat_9,143138
detail_3761,2016-05-20,36.3,,,plantcat_9,139899
detail_3762,2020-08-25,5.94,,,plantcat_8,143256
detail_3763,2021-02-12,2.42,,,plantcat_8,140676
detail_3764,2020-03-27,209.76,,,plantcat_8,143526
detail_3765,2020-10-09,3,,,plantcat_8,141609
detail_3766,2020-07-24,3.4,,,plantcat_8,140961
detail_3767,2019-01-18,7.3,,,plantcat_8,144841
detail_3768,2020-08-13,1.86,,,plantcat_9,144342
detail_3769,2020-11-20,10.08,,,plantcat_9,142107
detail_3770,2020-11-13,43.91,,,plantcat_8,145277
detail_3771,2019-02-27,4.02,,,plantcat_8,146082
detail_3772,2021-02-16,8.67,,,plantcat_8,143329
detail_3773,2019-03-12,7.03,,,plantcat_9,141215
detail_3774,2020-12-07,5.44,,,plantcat_8,140648
detail_3775,2019-08-28,45.56,,,plantcat_8,146384
detail_3776,2019-03-25,10.08,,,plantcat_8,143475
detail_3777,2020-08-07,4.73,,,plantcat_8,142030
detail_3778,2020-03-13,12.6,,,plantcat_8,159460
detail_3779,2020-10-27,412.76,,,plantcat_8,143640
detail_3780,2020-12-11,4.23,,,plantcat_9,142848
detail_3781,2019-03-14,96,,,plantcat_8,144304
detail_3782,2019-03-04,12.4,,,plantcat_8,144502
detail_3783,2019-03-04,19.53,,,plantcat_8,144501
detail_3784,2019-03-04,19.53,,,plantcat_8,144505
detail_3785,2020-04-04,4.05,,,plantcat_8,149677
detail_3786,2020-09-30,6.83,,,plantcat_8,151535
detail_3787,2020-10-20,5.58,,,plantcat_8,148248
detail_3788,2020-06-03,4.95,,,plantcat_8,144051
detail_3789,2020-07-02,4.96,,,plantcat_8,147993
detail_3790,2020-06-23,59.78,,,plantcat_8,147261
detail_3791,2020-05-06,7.44,,,plantcat_8,144671
detail_3792,2020-09-16,7.35,,,plantcat_8,146235
detail_3793,2019-10-28,6.66,,,plantcat_8,143883
detail_3794,2020-04-21,3.18,,,plantcat_9,144022
detail_3795,2020-05-04,8.96,,,plantcat_8,149640
detail_3796,2020-09-18,2.81,,,plantcat_9,145461
detail_3797,2020-05-09,4.95,,,plantcat_8,145702
detail_3798,2019-06-30,28.8,,,plantcat_8,152408
detail_3799,2020-05-24,6.87,,,plantcat_8,146616
detail_3801,2020-09-08,6.21,,,plantcat_8,147775
detail_3802,2018-12-18,4.42,,,plantcat_8,145489
detail_3803,2020-01-14,1.2,,,plantcat_8,154477
detail_3804,2020-05-12,38.23,,,plantcat_8,165781
detail_3805,2020-08-07,1.55,,,plantcat_9,147066
detail_3806,2020-08-19,6.6,,,plantcat_8,148269
detail_3807,2020-12-09,1.98,,,plantcat_8,149801
detail_3808,2019-07-23,5.58,,,plantcat_8,149363
detail_3809,2020-12-10,6.3,,,plantcat_9,145951
detail_3810,2019-08-23,18,,,plantcat_8,146652
detail_3811,2020-08-21,1.83,,,plantcat_8,165705
detail_3812,2020-03-27,1.2,,,plantcat_9,161035
detail_3813,2018-10-04,5.9,,,plantcat_8,149317
detail_3814,2017-04-25,23.4,,,plantcat_8,152702
detail_3815,2017-06-13,28.8,,,plantcat_8,152702
detail_3816,2020-08-31,52,,,plantcat_8,147094
detail_3817,2020-04-01,11.04,,,plantcat_8,146931
detail_3818,2019-09-20,3.25,,,plantcat_8,148420
detail_3819,2020-06-16,1.01,,,plantcat_8,152648
detail_3820,2020-10-13,2.28,,,plantcat_8,152708
detail_3821,2020-10-15,23.76,,,plantcat_8,150826
detail_3822,2021-05-03,13.14,,,plantcat_8,156118
detail_3823,2020-12-12,6.66,,,plantcat_8,150083
detail_3824,2020-08-13,16.74,,,plantcat_8,164881
detail_3825,2020-04-17,3.9,,,plantcat_8,152819
detail_3826,2021-03-25,11.7,,,plantcat_8,156492
detail_3827,2021-02-04,10.35,,,plantcat_8,157512
detail_3828,2020-11-16,10.85,,,plantcat_9,150609
detail_3829,2020-06-02,11.2,,,plantcat_8,151376
detail_3830,2020-05-05,60.2,,,plantcat_9,150455
detail_3831,2020-09-02,29.76,,,plantcat_8,149533
detail_3832,2020-10-26,4.62,,,plantcat_8,153303
detail_3833,2020-06-10,1.92,,,plantcat_8,154632
detail_3834,2018-09-27,27.6,,,plantcat_8,150352
detail_3836,2020-07-25,2.84,,,plantcat_8,150443
detail_3837,2020-08-28,4.55,,,plantcat_8,151772
detail_3838,2019-11-22,12.38,,,plantcat_9,151155
detail_3839,2020-06-19,5.58,,,plantcat_8,155636
detail_3840,2020-05-01,10.24,,,plantcat_8,151121
detail_3841,2021-04-01,22.08,,,plantcat_8,151093
detail_3842,2020-11-04,3.11,,,plantcat_10,152952
detail_3843,2021-03-01,16.5,,,plantcat_8,152060
detail_3844,2019-01-17,3.45,,,plantcat_8,162534
detail_3845,2020-03-18,3.66,,,plantcat_9,153079
detail_3846,2020-07-17,27.59,,,plantcat_9,157820
detail_3847,2019-10-18,87.3,,,plantcat_8,161335
detail_3848,2019-12-18,51.6,,,plantcat_8,161335
detail_3849,2019-07-04,9.3,,,plantcat_9,159140
detail_3850,2020-02-28,2.6,,,plantcat_8,159140
detail_3851,2018-11-28,5.4,,,plantcat_8,153914
detail_3852,2021-02-01,3.35,,,plantcat_8,161601
detail_3853,2020-06-30,118.08,,,plantcat_8,155679
detail_3854,2021-06-25,29.45,,,plantcat_8,159764
detail_3855,2020-11-12,3.54,,,plantcat_8,156211
detail_3856,2020-10-08,2.04,,,plantcat_8,158165
detail_3857,2020-03-06,108.81,,,plantcat_8,155847
detail_3858,2020-07-15,32.5,,,plantcat_8,155847
detail_3859,2020-04-22,5.25,,,plantcat_9,170141
detail_3860,2020-04-08,1.2,,,plantcat_8,161683
detail_3861,2020-10-08,13,,,plantcat_8,171465
detail_3862,2020-05-22,111.6,,,plantcat_8,159674
